# time  ID  size  fromHost  toHost  TTL  isResponse
28014.0000 A1939 20 Avenue_16 Avenue_15 300 N 
28029.0000 A1940 20 Street_4 Street_9 300 N 
28045.0000 A1941 20 Street_6 Street_4 300 N 
28057.0000 A1942 20 Street_3 Street_8 300 N 
28071.0000 A1943 20 Avenue_12 Avenue_17 300 N 
28082.0000 A1944 20 Avenue_12 DENVpatients_0 300 N 
28095.0000 A1945 20 Avenue_16 Avenue_13 300 N 
28111.0000 A1946 20 Avenue_12 Street_3 300 N 
28125.0000 A1947 20 Avenue_19 Avenue_11 300 N 
28136.0000 A1948 20 Street_8 Avenue_14 300 N 
28149.0000 A1949 20 Avenue_14 Street_10 300 N 
28162.0000 A1950 20 Avenue_11 Street_8 300 N 
28174.0000 A1951 20 DENVpatients_0 Hospital_21 300 N 
28186.0000 A1952 20 Avenue_13 Street_8 300 N 
28201.0000 A1953 20 Avenue_12 Street_4 300 N 
28213.0000 A1954 20 Street_9 Street_1 300 N 
28228.0000 A1955 20 Avenue_12 DENVpatients_0 300 N 
28238.0000 A1956 20 Avenue_16 DENVpatients_0 300 N 
28248.0000 A1957 20 Street_5 Avenue_17 300 N 
28267.0000 A1958 20 Street_5 DENVpatients_0 300 N 
28277.0000 A1959 20 Avenue_17 Hospital_21 300 N 
28296.0000 A1960 20 Street_8 Avenue_20 300 N 
28312.0000 A1961 20 Avenue_11 Avenue_18 300 N 
28330.0000 A1962 20 Avenue_20 Avenue_19 300 N 
28341.0000 A1963 20 Street_3 Street_2 300 N 
28351.0000 A1964 20 Hospital_21 Street_2 300 N 
28370.0000 A1965 20 Avenue_17 Avenue_16 300 N 
28380.0000 A1966 20 DENVpatients_0 Street_6 300 N 
28394.0000 A1967 20 Avenue_17 Street_2 300 N 
28404.0000 A1968 20 Street_9 Street_10 300 N 
28418.0000 A1969 20 Street_3 Street_7 300 N 
28432.0000 A1970 20 Avenue_13 Avenue_20 300 N 
28442.0000 A1971 20 Street_6 Street_9 300 N 
28461.0000 A1972 20 Hospital_21 Street_3 300 N 
28475.0000 A1973 20 Street_6 Avenue_12 300 N 
28487.0000 A1974 20 Avenue_16 Avenue_17 300 N 
28498.0000 A1975 20 Avenue_12 Street_5 300 N 
28509.0000 A1976 20 Street_7 Street_3 300 N 
28527.0000 A1977 20 Avenue_15 Avenue_14 300 N 
28537.0000 A1978 20 Street_4 Avenue_19 300 N 
28550.0000 A1979 20 Street_4 Street_7 300 N 
